twitter_id,stackoverflow_id,location,question_count,answer_count,reputation,top_tags_answers,top_tags_question,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional range,Conservation,Openness to change,Hedonism,Self-enhancement,Self-transcendence
mitchelsellers,13279,"['Ankeny, IA']",48,500,57153,"['dotnetnuke', 'c#', 'asp.net', '.net', 'sql', 'vb.net', 'sql-server', 'dotnetnuke-module', 'asp.net-mvc', 'html']","['.net', 'asp.net', 'sql-server', 'c#', 'jquery', 'web-services', 'vb.net', 'gac', 'javascript', 'stored-procedures']",0.632887175,0.589545701,0.201929719,0.06449233,0.324568179,0.150077976,0.429725664,0.126243088,0.4673603,0.301911045
MKhalidJunaid,853360,['Pakistan'],11,500,55816,"['mysql', 'php', 'sql', 'laravel', 'eloquent', 'laravel-5', 'symfony', 'greatest-n-per-group', 'doctrine-orm', 'join']","['php', 'mysql', 'symfony', 'wordpress', 'sonata-admin', 'multilingual', 'database', 'ms-word', 'docx', '.doc']",0.624879359,0.264801992,0.020343037,0.008824984,0.047832608,0.074048105,0.070419999,0.079942672,0.084139638,0.015729139
mliversage,98607,"['Copenhagen, Denmark']",27,500,92351,"['c#', '.net', 'linq', 'wpf', 'asp.net', 'datetime', 'asp.net-mvc', 'multithreading', 'entity-framework', 'visual-studio']","['c#', '.net', 'silverlight', 'wpf', 'silverlight-3.0', 'system.reactive', 'exception-handling', 'unit-testing', 'xaml', 'windows']",0.830109406,0.022753571,0.067287949,0.002392266,0.635852312,0.005971772,0.506507049,0.280478167,0.622877322,0.231361075
mmjuraszek,1163867,"['Redmond, WA']",23,500,115001,"['c#', 'linq', '.net', 'generics', 'vb.net', 'list', 'f#', 'entity-framework', 'xml', 'arrays']","['c#', '.net', 'azure-service-fabric', 'windows-phone-7', 'f#', 'list', 'generics', 'tf-idf', 'ml.net', 'msbuild']",0.818672524,0.363962573,0.121474622,0.044122457,0.217859077,0.054048755,0.370282063,0.105438944,0.356764257,0.228528683
mnpenner,65387,"['Vancouver, BC']",500,500,218866,"['javascript', 'php', 'jquery', 'html', 'reactjs', 'node.js', 'css', 'c#', 'arrays', 'python']","['javascript', 'c#', 'php', 'reactjs', 'css', 'typescript', 'django', 'html', 'node.js', 'webpack']",0.711380483,0.432432684,0.113479068,0.012429542,0.427103995,0.068421144,0.200257353,0.112290531,0.319227776,0.269403463
moo9000,315168,['Gibraltar'],372,500,64099,"['python', 'django', 'pyramid', 'javascript', 'html', 'python-2.7', 'pip', 'ethereum', 'sqlalchemy', 'python-3.x']","['plone', 'python', 'javascript', 'zope', 'html', 'pyramid', 'css', 'buildout', 'webkit', 'z3c.form']",0.920723148,0.239414951,0.203422012,0.001664836,0.093138705,0.005248228,0.546554101,0.130471534,0.580505175,0.074931687
MoVonLagos,3125566,"['Dubh Linn, Éire']",0,500,68308,"['python', 'python-3.x', 'list', 'django', 'dictionary', 'python-2.7', 'numpy', 'string', 'arrays', 'list-comprehension']",[],0.917467307,0.463306452,0.161083774,0.024976871,0.362235887,0.036217032,0.646205782,0.133462223,0.339760089,0.258310265
mperrenoud,1195080,"['Colorado, USA']",210,500,61176,"['c#', 'sql', 'asp.net', '.net', 'winforms', 'sql-server', 'asp.net-mvc', 'javascript', 'regex', 'angularjs']","['c#', '.net', 'javascript', 'html', 'asp.net', 'php', 'css', 'regex', 'jquery', 'asp.net-mvc']",0.562186834,0.540427932,0.20004808,0.015417539,0.386308254,0.290969258,0.397228632,0.191601018,0.54768451,0.303412538
mplungjan,295783,['The Hague'],102,500,114247,"['javascript', 'html', 'jquery', 'css', 'arrays', 'php', 'json', 'regex', 'reactjs', 'ajax']","['jquery', 'javascript', 'css', 'arrays', 'dom', 'jquery-ui', 'date', 'html', 'jquery-selectors', 'regex']",0.781146515,0.081982945,0.107548064,0.018303618,0.523290156,0.013057159,0.414478239,0.266229163,0.406135542,0.170461131
mrdesjardins,13913,"['San Jose, CA']",208,500,119831,"['c#', 'php', '.net', 'asp.net', 'javascript', 'mysql', 'jquery', 'html', 'unit-testing', 'asp.net-mvc']","['c#', '.net', 'asp.net', '.net-2.0', 'php', 'entity-framework', 'wpf', 'asp.net-mvc', '.net-3.5', 'javascript']",0.852314349,0.221349849,0.060693292,0.000302984,0.408824113,0.005354455,0.23994713,0.048125443,0.112976098,0.169303421
mrlacey,1755,['UK'],37,500,63526,"['windows-phone-8', 'c#', 'windows-phone-7', 'windows-phone', 'uwp', 'xaml', 'windows-10', 'windows-store-apps', 'windows-phone-8.1', 'windows-phone-7.1']","['c#', 'silverlight-4.0', 'windows-phone-7', 'silverlight', 'asp.net-mvc', 'silverlight-oob', '.net', 'http', 'uwp', 'windows-store-apps']",0.898336727,0.277300205,0.099280957,0.014510904,0.392435526,0.016475449,0.459349016,0.074420383,0.384097858,0.23137297
mrozekma,309308,"['West Lafayette, IN']",20,500,138389,"['php', 'java', 'c++', 'c', 'python', 'git', 'regex', 'mysql', 'string', 'javascript']","['c++', 'android', 'visual-studio', 'static-analysis', 'parasoft', 'visual-studio-2003', 'gtk', 'themes', 'gtknotebook', 'typescript']",0.889175706,0.177491499,0.075370727,0.037222182,0.383047997,0.020014789,0.276413949,0.164970444,0.335660008,0.30366671
mrry,3574081,"['Redwood City, CA']",3,500,114936,"['tensorflow', 'python', 'tensorflow-datasets', 'machine-learning', 'deep-learning', 'python-3.x', 'neural-network', 'numpy', 'tensorboard', 'c++']","['bazel', 'c++', 'asynchronous', 'server', 'grpc', 'shutdown', 'python', 'swig']",0.847127211,0.425969097,0.253436725,0.100970358,0.319079348,0.057814975,0.412101229,0.153583045,0.461138623,0.177683138
mr_ali3n,1542290,"['Mumbai, India']",30,500,133578,"['css', 'html', 'javascript', 'jquery', 'css-selectors', 'php', 'css-position', 'html-table', 'css-float', 'twitter-bootstrap']","['css', 'html', 'jquery', 'javascript', 'css-selectors', 'php', 'google-chrome', 'css-transforms', 'node.js', 'express']",0.615537182,0.291162071,0.130592641,0.022448009,0.476014925,0.050275208,0.171062621,0.133649494,0.318797758,0.180930711
mstum,91,[''],333,500,162114,"['c#', '.net', 'asp.net', 'asp.net-mvc', 'sharepoint', 'sharepoint-2010', 'linq', 'javascript', 'jquery', 'string']","['.net', 'c#', 'asp.net', 'sharepoint', 'javascript', 'sharepoint-2010', 'asp.net-mvc', 'visual-studio', 'architecture', 'jquery']",0.953287821,0.160442411,0.059685019,0.001139941,0.228337859,0.002128086,0.25620852,0.100296058,0.22097229,0.095400085
mureinik,2422776,['Tel Aviv'],0,500,222185,"['java', 'sql', 'python', 'mysql', 'select', 'oracle', 'c#', 'string', 'sql-server', 'arrays']",[],0.83078949,0.494797759,0.185023463,0.061511432,0.332478442,0.130171595,0.460310423,0.16030508,0.457145749,0.249626483
mvsamuel,20394,"['Princeton, NJ']",61,500,104654,"['java', 'javascript', 'regex', 'html', 'string', 'jquery', 'security', 'arrays', 'google-code-prettify', 'node.js']","['ocaml', 'java', 'maven', 'html', 'go', 'unicode', 'parsing', 'javascript', 'python-2.x', 'bash']",0.94064639,0.047473041,0.156237507,0.00458085,0.384007635,0.002156378,0.622409741,0.171943127,0.539122106,0.206166223
mwulftange,53114,[''],13,500,566040,"['php', 'security', 'mysql', 'javascript', 'sql-injection', 'regex', 'sql', 'html', 'http', 'xss']","['http', 'http-headers', 'javascript', 'sproutcore', 'regex', 'search-engine', 'debugging', 'feedback', 'ssl', 'man-in-the-middle']",0.828737323,0.660868209,0.060005226,0.041743703,0.205843859,0.155980071,0.273004619,0.138556327,0.189982849,0.207782122
myheavenspace,550966,"['Massachusetts, USA']",80,500,74174,"['android', 'java', 'android-intent', 'android-studio', 'android-activity', 'sqlite', 'android-fragments', 'google-cloud-messaging', 'json', 'android-layout']","['android', 'java', 'android-layout', 'collections', 'php', 'listview', 'xml-parsing', 'tablelayout', 'broadcastreceiver', 'mapping']",0.177206762,0.240359212,0.118443983,0.447197459,0.057580756,0.577763756,0.441243186,0.555590861,0.512343423,0.167987848
mysticial,922184,"['Chicago, IL']",2,500,420806,"['c', 'c++', 'performance', 'sse', 'optimization', 'java', 'assembly', 'gcc', 'pointers', 'arrays']","['c++', 'c++11', 'lambda', 'syntax', 'c', 'gcc', 'x86', 'undefined-behavior']",0.891716464,0.088040826,0.021267642,0.000747028,0.603624434,0.009939712,0.416737703,0.147297849,0.544270768,0.189681774
mzarra,10673,['NorCal'],8,500,45823,"['core-data', 'ios', 'objective-c', 'swift', 'iphone', 'nsmanagedobjectcontext', 'uitableview', 'nsfetchedresultscontroller', 'multithreading', 'xcode']","['objective-c', 'cocoa-touch', 'core-text', 'email-validation', 'iphone-sdk-2', 'xml', 'xpath', 'iphone', 'uncrustify', 'xcode']",0.930996672,0.498604609,0.296286986,0.093079325,0.254165606,0.05370518,0.349834821,0.179681605,0.314691133,0.234567481
m_strehl,113195,['Germany'],83,500,73067,"['html', 'javascript', 'css', 'php', 'jquery', 'python', 'regex', 'xml', 'svg', 'django']","['python', 'php', 'javascript', 'django', 'html', 'xml', 'git', 'css', 'internationalization', 'bash']",0.901788497,0.020872198,0.160039529,0.05974374,0.985940086,0.001486649,0.583483621,0.521987414,0.355158927,0.231901468
nberardi,17,"['Seattle, WA']",28,500,51339,"['c#', 'asp.net', '.net', 'asp.net-mvc', 'javascript', 'url-rewriting', 'jquery', 'html', 'css', 'visual-studio']","['.net', 'iis-7', 'asp.net-mvc', 'asp.net', 'nhibernate', 'windows-server-2008', 'crc32', 'iis', 'iis-express', 'forms']",0.897645892,0.556437434,0.259476262,0.027178031,0.131853189,0.039323553,0.284087115,0.125117794,0.354762937,0.134242638
ncapito,256793,"['Richmond, VA']",150,500,49530,"['angularjs', 'javascript', 'c#', 'python', 'jquery', 'html', 'django', 'linq', '.net', 'sql']","['python', 'c#', 'grails', 'python-2.7', 'google-app-engine', 'angularjs', 'entity-framework', 'django', 'facebook-graph-api', 'sql-server-2008']",0.700777872,0.412089851,0.192574658,0.041735015,0.277441551,0.12724866,0.462862074,0.190812444,0.345380376,0.368304667
ncjamieson,6680611,"['Brisbane, Australia']",2,500,46575,"['rxjs', 'angular', 'javascript', 'firebase', 'typescript', 'firebase-realtime-database', 'angularfire2', 'observable', 'ngrx', 'rxjs5']","['typescript', 'ngrx', 'node.js']",0.919165661,0.488572755,0.10971758,0.058868674,0.303091677,0.06861817,0.571784714,0.158109144,0.555215718,0.275702549
nedbat,14343,['Boston'],42,500,301237,"['python', 'coverage.py', 'code-coverage', 'python-3.x', 'django', 'unit-testing', 'python-2.7', 'pytest', 'dictionary', 'class']","['python', 'jquery', 'django', 'javascript', 'html', 'css', 'numpy', 'windows', 'vim', 'ssl']",0.943636092,0.374045098,0.148756413,0.039146921,0.336659451,0.019788086,0.437474504,0.108883931,0.292127977,0.224315519
nevanking,74118,[''],138,500,106249,"['ios', 'iphone', 'objective-c', 'mkmapview', 'xcode', 'cocoa-touch', 'mapkit', 'ipad', 'core-location', 'swift']","['objective-c', 'iphone', 'cocoa-touch', 'ios', 'cocoa', 'xcode', 'core-data', 'string', 'ruby', 'uitableview']",0.9191372,0.145818887,0.149424716,0.004398387,0.442356892,0.00525147,0.44233182,0.156043549,0.383611782,0.134216562
nicksdjohnson,12030,"['Christchurch City, New Zealand']",19,500,98121,"['google-app-engine', 'python', 'google-cloud-datastore', 'java', 'algorithm', 'cryptography', 'python-2.7', 'blobstore', 'app-engine-ndb', 'hash']","['algorithm', 'python', 'java', 'scala', 'permutation', 'combinatorics', 'poker', 'kubernetes', 'google-kubernetes-engine', 'stackdriver']",0.928861847,0.056538697,0.09212015,0.003221613,0.135151853,0.004152162,0.479834389,0.154647737,0.526560166,0.112705852
Nick_Craver,13249,['North Carolina'],9,500,575504,"['jquery', 'javascript', 'html', 'jquery-ui', 'css', 'ajax', 'c#', 'asp.net', 'jquery-selectors', '.net']","['c#', 'linq', 'linq-to-sql', 'asp.net', 'oracle', 'string', 'coalesce', 'null-coalescing-operator', 'triggers', 'audit']",0.888605512,0.188733109,0.092949426,0.017691997,0.368465502,0.009956165,0.416634209,0.181935151,0.379484221,0.219751946
nikita_ppv,385378,"['Berlin, Germany']",25,500,93018,"['php', 'regex', 'arrays', 'mysql', 'oop', 'string', 'php-internals', 'performance', 'function', 'security']","['php', 'html', 'regex', 'pcre', 'string', 'javascript', 'button', 'image', 'space', 'arrays']",0.973357405,0.126526218,0.030662221,0.001280671,0.242672382,0.000611991,0.319115993,0.0777679,0.295397307,0.070272409
nik_peluchetti,397861,"['Milan, Lombardy']",176,500,69658,"['jquery', 'javascript', 'php', 'html', 'datatables', 'ajax', 'mysql', 'jquery-ui', 'json', 'css']","['php', 'javascript', 'jquery', 'html', 'css', 'java', 'regex', 'facebook-graph-api', 'wordpress', 'facebook']",0.37999811,0.360378882,0.414651282,0.344227986,0.391452026,0.276168525,0.416247401,0.590097614,0.352287472,0.119897988
niralfasi,1057429,['Israel'],9,500,47822,"['java', 'python', 'javascript', 'python-3.x', 'node.js', 'list', 'arrays', 'python-2.7', 'regex', 'string']","['php', 'apache', 'httpd.conf', 'java', 'regex', 'arrays', 'sorting', 'mod-rewrite', 'python', 'python-2.7']",0.910531249,0.502461769,0.217836732,0.082825137,0.098668659,0.083173459,0.352506789,0.17431485,0.308821473,0.184325064
nirgeier,1755598,[''],4,500,78501,"['git', 'github', 'bitbucket', 'javascript', 'gitlab', 'version-control', 'git-checkout', 'gitignore', 'git-merge', 'bash']","['node.js', 'git', 'diff', 'git-diff', 'testing', 'functional-testing', 'loadrunner', 'truclient', 'javascript', 'gruntjs']",0.627119933,0.4760678,0.107612764,0.014127135,0.271869096,0.097049412,0.189143167,0.072926543,0.020170967,0.31760272
njcw,164234,"['Surrey, UK']",7,426,45590,"['go', 'python', 'django', 'goroutine', 'linux', 'concurrency', 'list', 'c++', 'subprocess', 'c']","['dropbox', 'dropbox-api', 'microsoft-graph-api', 'google-drive-api', 'amazon-s3', 'android', 'google-play', 'sockets', 'networking', 'go']",0.916326441,0.384399961,0.063098119,0.009964236,0.249390786,0.014758201,0.251391116,0.064602876,0.182186345,0.164498772
nneonneo,1204143,"['Vancouver, British Columbia']",52,500,145128,"['python', 'c', 'c++', 'java', 'linux', 'python-3.x', 'regex', 'arrays', 'numpy', 'string']","['c++', 'c', 'python', 'git', 'c++11', 'language-lawyer', 'numpy', 'clang', 'android', 'bash']",0.625266456,0.437318709,0.0474266,0.015300797,0.326228743,0.14928909,0.307742865,0.190056952,0.646487813,0.216982825
nnnnnnnn,59541,"['Evanston, IL']",7,500,84379,"['swift', 'ios', 'xcode', 'objective-c', 'arrays', 'generics', 'ios8', 'xcode6', 'string', 'dictionary']","['swift', 'objective-c', '.net', 'ios', 'bitwise-operators', 'xcode', 'cocoa', 'regex', 'nsregularexpression', 'c#']",0.932305244,0.257877273,0.249037708,0.054903969,0.302682234,0.042308035,0.658783679,0.266490811,0.631410075,0.301478497
noufalibrahim,229602,"['Kozhikode, Kerala']",31,500,63973,"['python', 'git', 'linux', 'shell', 'bash', 'github', 'emacs', 'version-control', 'c', 'unix']","['python', 'sql', 'django', 'flask', 'authentication', 'git', 'http', 'celery', 'embedded', 'linux']",0.967496096,0.226827817,0.0917286,0.024448596,0.328609223,0.022485506,0.578793955,0.145568436,0.394875787,0.234068962
NOVALISTIC,106224,['Singapore'],25,500,592430,"['css', 'html', 'css-selectors', 'javascript', 'css-variables', 'jquery', 'pseudo-element', 'c#', 'dom', 'media-queries']","['.net', 'css', 'ios', 'c#', 'jquery', 'jquery-selectors', 'javascript', 'php', 'url', 'objective-c']",0.906755554,0.013538627,0.033472166,0.007098266,0.566613776,0.005670618,0.495091379,0.244235313,0.515387682,0.35302567
nulltoken,335418,[''],15,373,50862,"['libgit2sharp', 'git', 'github', 'libgit2', 'c#', '.net', 'version-control', 'github-api', 'markdown', 'pull-request']","['git', 'mono', 'c#', 'google-app-engine', 'parsing', 'enums', 'bit-fields', 'asp.net-mvc', 'caching', 'dynamic']",0.934233014,0.307367054,0.103155788,0.048592504,0.281943875,0.052229149,0.47811067,0.185936021,0.292183445,0.22124552
OdedCoster,1583,"['London, UK']",35,500,448129,"['c#', 'asp.net', '.net', 'html', 'sql-server', 'vb.net', 'sql', 'regex', 'javascript', 'visual-studio']","['.net', 'c#', 'design-patterns', 'sql', 'web-applications', 'version-control', 'tfs', 'asp.net', 'ajax', 'networking']",0.932392936,0.097783698,0.132761624,0.0121746,0.380558587,0.01055976,0.450226803,0.128639665,0.415292258,0.161337082
olafurw,22459,"['Malmö, Sweden']",68,500,62803,"['php', 'javascript', 'html', 'mysql', 'jquery', 'css', 'c++', 'c#', 'ajax', 'python']","['php', 'java', 'actionscript-3', 'mysql', 'flash', 'c#', 'html', 'ajax', 'email', 'string']",0.900795419,0.058306341,0.087637479,0.013145401,0.306333174,0.006179235,0.546610549,0.237789575,0.478698279,0.232866457
oldJavaGuy,342852,"['Seattle, WA']",77,500,261684,"['java', 'spring', 'maven', 'spring-mvc', 'arrays', 'generics', 'arraylist', 'collections', 'guava', 'maven-2']","['java', 'eclipse', 'spring', 'guava', 'maven', 'maven-2', 'aop', 'aspectj', 'string', 'groovy']",0.946071144,0.007683019,0.241513099,0.018732776,0.756688365,0.000588023,0.450242756,0.379741911,0.450827607,0.159302309
oldmankris,1175,"['Georgia, USA']",97,500,72254,"['iphone', 'c++', 'objective-c', 'ios', 'xcode', 'c', 'cocoa-touch', 'cocoa', 'android', 'ipad']","['iphone', 'c++', 'ios', 'cocoa', 'macos', '.net', 'android', 'cocoa-touch', 'xcode', 'visual-studio']",0.912238158,0.210307118,0.125701663,0.022359203,0.239480396,0.018013672,0.408777575,0.123257553,0.278460088,0.245655318
olebegemann,116862,['Berlin'],11,500,131154,"['ios', 'objective-c', 'iphone', 'swift', 'xcode', 'cocoa-touch', 'cocoa', 'uitableview', 'ipad', 'uiview']","['ios', 'macos', 'iphone', 'swift', 'cocoa', 'animation', 'core-animation', 'variadic-functions', 'datetime', 'date']",0.953987979,0.203291677,0.114391042,0.011565909,0.306391139,0.004949003,0.540490056,0.117914305,0.397183622,0.186031569
oliverfoggin,421018,[''],308,500,67789,"['ios', 'swift', 'objective-c', 'xcode', 'swift3', 'arrays', 'uitableview', 'iphone', 'autolayout', 'uicollectionview']","['ios', 'objective-c', 'iphone', 'swift', 'core-data', 'uitableview', 'parse-platform', 'autolayout', 'xcode', 'uiimage']",0.795531679,0.090931767,0.063607062,0.017989835,0.333504046,0.040081151,0.408981987,0.253491666,0.515330332,0.195581926
OllieJonesNBPT,205608,"['Massachusetts, USA']",34,500,70696,"['mysql', 'node.js', 'javascript', 'sql', 'php', 'express', 'database', 'getusermedia', 'datetime', 'html']","['c#', 'mysql', 'google-chrome', '.net', 'javascript', 'oracle', 'getusermedia', 'firefox', 'database-design', 'google-chrome-extension']",0.896824248,0.631725775,0.4703446,0.103025529,0.241857663,0.012828374,0.205310846,0.038511938,0.061287701,0.097945298
OmniFaces,157882,['The Netherlands'],15,500,941917,"['jsf', 'java', 'jsf-2', 'jsp', 'servlets', 'primefaces', 'el', 'jakarta-ee', 'omnifaces', 'facelets']","['java', 'jsf', 'eclipse', 'cdi', 'managed-bean', 'jsf-2', 'jquery', 'backspace', 'el', 'propertynotfoundexception']",0.797099568,0.643279332,0.049292409,0.040193245,0.281664997,0.2692068,0.434573242,0.105741686,0.351807115,0.135094809
Omnifarious0,167958,"['Seattle, WA']",95,500,48788,"['c++', 'python', 'linux', 'c', 'c++11', 'multithreading', 'mercurial', 'templates', 'unix', 'gcc']","['c++', 'c++11', 'python', 'linux', 'c++17', 'c++14', 'windows', 'multithreading', 'python-3.x', 'templates']",0.988332124,0.107579484,0.139713574,0.018090388,0.327704374,0.002076938,0.470635363,0.129186824,0.371619616,0.19482773
