twitter_id,stackoverflow_id,question_count,answer_count,reputation,answer_tag,question_tag,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,preferred_tags1,preferred_tags2,preferred_tags3,micro-oop,oop,web-pro,database,mobile,statistic,other
mausch,21239,37,500,94872,"['solr', 'c#', 'solrnet', 'castle-windsor', 'nhibernate', 'lucene', '.net', 'f#', 'castle-activerecord', 'asp.net']","['git', 'f#', '.net', 'git-submodules', 'visual-studio', 't4', 'open-source', 'ocaml', 'asp.net-mvc', 'latex']",0.927044687,0.037691138,0.04405527,0.004141971,0.411276861,.net,f#,0,1,0,0,0,0,0,0
maxkoretskyi,2545680,500,500,76831,"['angular', 'javascript', 'typescript', 'rxjs', 'angular2-changedetection', 'dependency-injection', 'node.js', 'angular2-directives', 'webpack', 'angular2-template']","['javascript', 'angular', 'node.js', 'typescript', 'webstorm', 'html', 'git', 'binary', 'angularjs', 'ecmascript-6']",0.923515595,0.646045915,0.126623689,0.14130031,0.22628232,angularjs,javascript,typescript,0,0,1,0,0,0,0
mchlpl,402253,0,500,56096,"['mysql', 'php', 'javascript', 'extjs', 'sql', 'ruby', 'extjs4', 'database', 'mysqli', 'date']",[],0.898216713,0.191940654,0.106398836,0.011857699,0.367925493,mysql,php,javascript,0,0,1,1,0,0,0
mdinescu,63074,45,500,45382,"['amazon-dynamodb', 'c#', 'amazon-web-services', 'sql', 'php', 'java', '.net', 'aws-lambda', 'javascript', 'mysql']","['.net', 'wpf', 'directshow', 'usb', 'wix', 'windows-installer', 'c#', 'winapi', 'charts', 'exception-handling']",0.89248539,0.443929565,0.174695657,0.023233784,0.16477587,c#,.net,0,1,0,0,0,0,0,0
mdp3030,1114338,24,500,46006,"['android', 'java', 'sqlite', 'android-fragments', 'listview', 'google-maps', 'android-studio', 'android-intent', 'json', 'xml']","['android', 'here-api', 'ibeacon-android', 'estimote', 'android-ibeacon', 'android-layout', 'android-webview', 'rx-java', 'rxandroidble', 'android-navigationview']",0.787427191,0.581420625,0.032941923,0.028526265,0.296277451,android,java,sql,0,1,0,1,1,0,0
mechanical_meat,42346,0,500,132452,"['python', 'pandas', 'python-3.x', 'matplotlib', 'dataframe', 'sqlite', 'seaborn', 'flask', 'postgresql', 'python-2.7']",[],0.72809156,0.303201412,0.465333606,0.893140058,0.376583871,python,python,python,0,1,0,0,0,0,0
meineerde,421705,0,500,42519,"['ruby', 'ruby-on-rails', 'chef-infra', 'redmine', 'rubygems', 'ruby-on-rails-4', 'haproxy', 'ruby-on-rails-3', 'git', 'github']",[],0.699891288,0.064777971,0.242640983,0.229227751,0.999999706,ruby,ruby,0,0,0,1,0,0,0,0
memon_md_farhan,6548745,5,284,5474,"['ruby-on-rails', 'ruby', 'activerecord', 'ruby-on-rails-5', 'devise', 'ruby-on-rails-4', 'arrays', 'postgresql', 'sql', 'rails-activerecord']","['ruby', 'ruby-on-rails', 'spring', 'postgresql', 'hibernate', 'jpa', 'querydsl', 'heroku', 'apache-kafka', 'openssl']",0.507594046,0.641299013,0.039481999,0.036598443,0.409905901,ruby,ruby,sql,0,0,1,1,0,0,0
merlyndmg,232593,59,500,53083,"['c#', '.net', 'jquery', 'javascript', 'c++', 'wpf', 'linq', 'java', 'c', 'asp.net']","['.net', 'c++', 'c#', 'java', 'algorithm', 'dependency-injection', 'ninject', 'zurb-foundation', 'ember.js', 'nullpointerexception']",0.95898165,0.09029068,0.060976725,0.002844144,0.31633064,c#,.net,c++,1,1,0,0,0,0,0
metasemantic,249341,156,412,63689,"['python', 'matplotlib', 'numpy', 'algorithm', 'scipy', 'plot', 'matrix', 'graph', 'networkx', 'math']","['python', 'c++', 'numpy', 'stl', 'algorithm', 'c++11', 'scipy', 'multiprocessing', 'html', 'matplotlib']",0.97993535,0.293374002,0.219485095,0.016634026,0.235073681,python,python,python,0,1,0,0,0,0,0
methodofaction,524555,46,500,61331,"['css', 'svg', 'javascript', 'html', 'jquery', 'raphael', 'd3.js', 'google-chrome', 'animation', 'webkit']","['javascript', 'jquery', 'ruby-on-rails', 'svg', 'css', 'd3.js', '.htaccess', 'dom', 'ruby', 'geometry']",0.920365886,0.448384109,0.323132969,0.073137987,0.554503945,css,xml,javascript,1,0,1,0,0,0,0
mhall64,479512,0,500,49966,"['c#', 'vb.net', 'winforms', 'wpf', '.net', 'visual-studio-2010', 'visual-studio', 'visual-studio-2012', 'button', 'forms']",[],0.903449998,0.853088004,0.122064714,0.187402181,0.398860168,c#,vb.net,.net,1,0,0,0,0,0,0
mharen,29,65,429,92822,"['c#', 'jquery', 'sql', 'javascript', 'asp.net', '.net', 'sql-server', 'php', 'html', 'mysql']","['c#', 'javascript', 'unit-testing', 'sql-server', 'svn', 'azure', 'sql-server-2000', 'asp.net-mvc-2', 'azure-web-sites', 'asp.net']",0.915877003,0.40691939,0.251597366,0.070837556,0.321124112,c#,javascript,asp.net,1,0,1,0,0,0,0
mhl20,223092,21,500,350823,"['git', 'github', 'python', 'bash', 'version-control', 'git-submodules', 'linux', 'git-branch', 'branch', 'shell']","['python', 'django', 'git', 'postgresql', 'java', 'django-models', 'ruby-on-rails', 'database', 'performance', 'sql-execution-plan']",0.898572133,0.363393521,0.219088348,0.348686391,0.43139409,git,python,github,0,1,0,0,0,0,1
michaelasmith,418413,116,500,63964,"['bash', 'python', 'shell', 'linux', 'php', 'unix', 'list', 'docker', 'sed', 'arrays']","['python', 'javascript', 'git', 'magento', 'php', 'docker', 'bash', 'html', 'jquery', 'css']",0.930169251,0.143982729,0.140312388,0.016905769,0.373193871,os,python,php,0,1,1,0,0,0,1
michaelj,63034,8,500,59577,"['ruby', 'ruby-on-rails', 'java', 'python', 'activerecord', 'regex', 'arrays', 'mysql', 'ruby-on-rails-3', 'hash']","['java', 'google-apps-script', 'gmail-addons', 'mockito', 'git', 'powerline', 'regex', 'replace', 'newline', 'eclipse']",0.798324084,0.459729317,0.222314674,0.202545132,0.558169439,java,.net,ruby,1,1,1,0,0,0,0
mich_myers,13531,8,500,171572,"['java', 'swing', 'regex', 'generics', 'collections', 'string', 'arrays', 'c#', 'user-interface', 'netbeans']","['java', 'performance', 'javascript', 'c++', 'random', 'loops', 'try-catch', 'pdf', 'itext', 'digital-signature']",0.931439932,0.486176269,0.129734021,0.021103472,0.285703357,java,swing,.net,1,1,0,0,0,0,0
middaparka,109825,11,500,51167,"['php', 'iphone', 'objective-c', 'ios', 'mysql', 'xcode', 'cocoa-touch', 'html', 'ipad', 'sql']","['ios', 'iphone', 'objective-c', 'uitableview', 'php', 'storyboard', 'eclipse', 'file', 'selection', 'subversive']",0.9277723,0.107314337,0.040146546,0.018467112,0.437824158,php,ios,objective-c,0,0,1,0,1,0,0
miguelgrinberg,904393,2,500,51360,"['flask', 'python', 'flask-socketio', 'socket.io', 'flask-migrate', 'flask-sqlalchemy', 'websocket', 'python-3.x', 'sqlalchemy', 'javascript']","['iphone', 'ios', 'cocoa-touch', 'uikit', 'python', 'internationalization', 'flask', 'template-engine', 'jinja2']",0.961579272,0.691801677,0.126514599,0.016124506,0.342613826,0,python,0,0,1,0,0,0,0,0
mikemaccana,123671,428,270,71059,"['javascript', 'node.js', 'html', 'python', 'jquery', 'css', 'google-chrome', 'powershell', 'mongodb', 'npm']","['javascript', 'node.js', 'powershell', 'css', 'npm', 'html', 'python', 'jquery', 'express', 'typescript']",0.928801956,0.370599992,0.174435669,0.036871962,0.219105748,javascript,node.js,html,0,0,1,0,0,0,0
minitechme,707111,44,500,190142,"['javascript', 'python', 'node.js', 'arrays', 'ecmascript-6', 'html', 'git', 'c', 'python-3.x', 'c#']","['css', 'javascript', 'vb.net', '.net', 'html', 'php', 'sql', 'cocoa-touch', 'asp.net', 'regex']",0.905125741,0.223783759,0.053761115,0.007122642,0.313380029,javascript,html,python,0,1,1,0,0,0,0
missingfaktor,192247,173,500,84616,"['scala', 'java', 'functional-programming', 'programming-languages', 'arrays', 'list', 'c++', 'generics', 'collections', 'scalaz']","['scala', 'java', 'functional-programming', 'haskell', 'clojure', 'programming-languages', 'python', 'c++', 'oop', 'python-3.x']",0.959665529,0.313162018,0.10072063,0.025990136,0.342315249,scala,java,c,0,1,0,0,0,1,0
mitchelsellers,13279,48,500,57153,"['dotnetnuke', 'c#', 'asp.net', '.net', 'sql', 'vb.net', 'sql-server', 'dotnetnuke-module', 'asp.net-mvc', 'html']","['.net', 'asp.net', 'sql-server', 'c#', 'jquery', 'web-services', 'vb.net', 'gac', 'javascript', 'stored-procedures']",0.632887175,0.589545701,0.201929719,0.06449233,0.324568179,c#,asp.net,.net,1,0,0,0,0,0,0
MKhalidJunaid,853360,11,500,55816,"['mysql', 'php', 'sql', 'laravel', 'eloquent', 'laravel-5', 'symfony', 'greatest-n-per-group', 'doctrine-orm', 'join']","['php', 'mysql', 'symfony', 'wordpress', 'sonata-admin', 'multilingual', 'database', 'ms-word', 'docx', '.doc']",0.624879359,0.264801992,0.020343037,0.008824984,0.047832608,mysql,php,android,0,0,1,1,1,0,0
mliversage,98607,27,500,92351,"['c#', '.net', 'linq', 'wpf', 'asp.net', 'datetime', 'asp.net-mvc', 'multithreading', 'entity-framework', 'visual-studio']","['c#', '.net', 'silverlight', 'wpf', 'silverlight-3.0', 'system.reactive', 'exception-handling', 'unit-testing', 'xaml', 'windows']",0.830109406,0.022753571,0.067287949,0.002392266,0.635852312,c#,.net,asp.net,1,0,0,0,0,0,0
mmjuraszek,1163867,23,500,115001,"['c#', 'linq', '.net', 'generics', 'vb.net', 'list', 'f#', 'entity-framework', 'xml', 'arrays']","['c#', '.net', 'azure-service-fabric', 'windows-phone-7', 'f#', 'list', 'generics', 'tf-idf', 'ml.net', 'msbuild']",0.818672524,0.363962573,0.121474622,0.044122457,0.217859077,c#,.net,java,1,1,0,0,0,0,0
mnpenner,65387,500,500,218866,"['javascript', 'php', 'jquery', 'html', 'reactjs', 'node.js', 'css', 'c#', 'arrays', 'python']","['javascript', 'c#', 'php', 'reactjs', 'css', 'typescript', 'django', 'html', 'node.js', 'webpack']",0.711380483,0.432432684,0.113479068,0.012429542,0.427103995,javascript,php,html,0,0,1,0,0,0,0
moo9000,315168,372,500,64099,"['python', 'django', 'pyramid', 'javascript', 'html', 'python-2.7', 'pip', 'ethereum', 'sqlalchemy', 'python-3.x']","['plone', 'python', 'javascript', 'zope', 'html', 'pyramid', 'css', 'buildout', 'webkit', 'z3c.form']",0.920723148,0.239414951,0.203422012,0.001664836,0.093138705,python,0,javascript,0,1,1,0,0,0,0
MoVonLagos,3125566,0,500,68308,"['python', 'python-3.x', 'list', 'django', 'dictionary', 'python-2.7', 'numpy', 'string', 'arrays', 'list-comprehension']",[],0.917467307,0.463306452,0.161083774,0.024976871,0.362235887,python,python,python,0,1,0,0,0,0,0
mperrenoud,1195080,210,500,61176,"['c#', 'sql', 'asp.net', '.net', 'winforms', 'sql-server', 'asp.net-mvc', 'javascript', 'regex', 'angularjs']","['c#', '.net', 'javascript', 'html', 'asp.net', 'php', 'css', 'regex', 'jquery', 'asp.net-mvc']",0.562186834,0.540427932,0.20004808,0.015417539,0.386308254,c#,asp.net,.net,1,0,0,0,0,0,0
mplungjan,295783,102,500,114247,"['javascript', 'html', 'jquery', 'css', 'arrays', 'php', 'json', 'regex', 'reactjs', 'ajax']","['jquery', 'javascript', 'css', 'arrays', 'dom', 'jquery-ui', 'date', 'html', 'jquery-selectors', 'regex']",0.781146515,0.081982945,0.107548064,0.018303618,0.523290156,javascript,html,jquery,0,0,1,0,0,0,0
mrdesjardins,13913,208,500,119831,"['c#', 'php', '.net', 'asp.net', 'javascript', 'mysql', 'jquery', 'html', 'unit-testing', 'asp.net-mvc']","['c#', '.net', 'asp.net', '.net-2.0', 'php', 'entity-framework', 'wpf', 'asp.net-mvc', '.net-3.5', 'javascript']",0.852314349,0.221349849,0.060693292,0.000302984,0.408824113,c#,php,.net,1,0,1,0,0,0,0
mrlacey,1755,37,500,63526,"['windows-phone-8', 'c#', 'windows-phone-7', 'windows-phone', 'uwp', 'xaml', 'windows-10', 'windows-store-apps', 'windows-phone-8.1', 'windows-phone-7.1']","['c#', 'silverlight-4.0', 'windows-phone-7', 'silverlight', 'asp.net-mvc', 'silverlight-oob', '.net', 'http', 'uwp', 'windows-store-apps']",0.898336727,0.277300205,0.099280957,0.014510904,0.392435526,c#,0,0,1,0,0,0,0,0,0
mrozekma,309308,20,500,138389,"['php', 'java', 'c++', 'c', 'python', 'git', 'regex', 'mysql', 'string', 'javascript']","['c++', 'android', 'visual-studio', 'static-analysis', 'parasoft', 'visual-studio-2003', 'gtk', 'themes', 'gtknotebook', 'typescript']",0.889175706,0.177491499,0.075370727,0.037222182,0.383047997,c++,php,java,0,1,1,0,0,0,0
mrry,3574081,3,500,114936,"['tensorflow', 'python', 'tensorflow-datasets', 'machine-learning', 'deep-learning', 'python-3.x', 'neural-network', 'numpy', 'tensorboard', 'c++']","['bazel', 'c++', 'asynchronous', 'server', 'grpc', 'shutdown', 'python', 'swig']",0.847127211,0.425969097,0.253436725,0.100970358,0.319079348,python,c++,python,0,1,0,0,0,0,0
mr_ali3n,1542290,30,500,133578,"['css', 'html', 'javascript', 'jquery', 'css-selectors', 'php', 'css-position', 'html-table', 'css-float', 'twitter-bootstrap']","['css', 'html', 'jquery', 'javascript', 'css-selectors', 'php', 'google-chrome', 'css-transforms', 'node.js', 'express']",0.615537182,0.291162071,0.130592641,0.022448009,0.476014925,css,html,javascript,0,0,1,0,0,0,0
mstum,91,333,500,162114,"['c#', '.net', 'asp.net', 'asp.net-mvc', 'sharepoint', 'sharepoint-2010', 'linq', 'javascript', 'jquery', 'string']","['.net', 'c#', 'asp.net', 'sharepoint', 'javascript', 'sharepoint-2010', 'asp.net-mvc', 'visual-studio', 'architecture', 'jquery']",0.953287821,0.160442411,0.059685019,0.001139941,0.228337859,c#,.net,asp.net,1,0,0,0,0,0,0
mureinik,2422776,0,500,222185,"['java', 'sql', 'python', 'mysql', 'select', 'oracle', 'c#', 'string', 'sql-server', 'arrays']",[],0.83078949,0.494797759,0.185023463,0.061511432,0.332478442,java,sql,python,0,1,0,1,0,0,0
mvsamuel,20394,61,500,104654,"['java', 'javascript', 'regex', 'html', 'string', 'jquery', 'security', 'arrays', 'google-code-prettify', 'node.js']","['ocaml', 'java', 'maven', 'html', 'go', 'unicode', 'parsing', 'javascript', 'python-2.x', 'bash']",0.94064639,0.047473041,0.156237507,0.00458085,0.384007635,java,javascript,html,0,1,1,0,0,0,0
mwulftange,53114,13,500,566040,"['php', 'security', 'mysql', 'javascript', 'sql-injection', 'regex', 'sql', 'html', 'http', 'xss']","['http', 'http-headers', 'javascript', 'sproutcore', 'regex', 'search-engine', 'debugging', 'feedback', 'ssl', 'man-in-the-middle']",0.828737323,0.660868209,0.060005226,0.041743703,0.205843859,javascript,.net,host,1,0,1,0,0,0,1
myheavenspace,550966,80,500,74174,"['android', 'java', 'android-intent', 'android-studio', 'android-activity', 'sqlite', 'android-fragments', 'google-cloud-messaging', 'json', 'android-layout']","['android', 'java', 'android-layout', 'collections', 'php', 'listview', 'xml-parsing', 'tablelayout', 'broadcastreceiver', 'mapping']",0.177206762,0.240359212,0.118443983,0.447197459,0.057580756,android,java,android,0,1,0,0,1,0,0
mysticial,922184,2,500,420806,"['c', 'c++', 'performance', 'sse', 'optimization', 'java', 'assembly', 'gcc', 'pointers', 'arrays']","['c++', 'c++11', 'lambda', 'syntax', 'c', 'gcc', 'x86', 'undefined-behavior']",0.891716464,0.088040826,0.021267642,0.000747028,0.603624434,c,c++,0,0,1,0,0,0,0,0
mzarra,10673,8,500,45823,"['core-data', 'ios', 'objective-c', 'swift', 'iphone', 'nsmanagedobjectcontext', 'uitableview', 'nsfetchedresultscontroller', 'multithreading', 'xcode']","['objective-c', 'cocoa-touch', 'core-text', 'email-validation', 'iphone-sdk-2', 'xml', 'xpath', 'iphone', 'uncrustify', 'xcode']",0.930996672,0.498604609,0.296286986,0.093079325,0.254165606,objective-c,ios,ios,0,0,0,0,1,0,0
m_strehl,113195,83,500,73067,"['html', 'javascript', 'css', 'php', 'jquery', 'python', 'regex', 'xml', 'svg', 'django']","['python', 'php', 'javascript', 'django', 'html', 'xml', 'git', 'css', 'internationalization', 'bash']",0.901788497,0.020872198,0.160039529,0.05974374,0.985940086,html,javascript,css,0,0,1,0,0,0,0
nberardi,17,28,500,51339,"['c#', 'asp.net', '.net', 'asp.net-mvc', 'javascript', 'url-rewriting', 'jquery', 'html', 'css', 'visual-studio']","['.net', 'iis-7', 'asp.net-mvc', 'asp.net', 'nhibernate', 'windows-server-2008', 'crc32', 'iis', 'iis-express', 'forms']",0.897645892,0.556437434,0.259476262,0.027178031,0.131853189,asp.net,.net,asp.net,1,0,0,0,0,0,0
ncapito,256793,150,500,49530,"['angularjs', 'javascript', 'c#', 'python', 'jquery', 'html', 'django', 'linq', '.net', 'sql']","['python', 'c#', 'grails', 'python-2.7', 'google-app-engine', 'angularjs', 'entity-framework', 'django', 'facebook-graph-api', 'sql-server-2008']",0.700777872,0.412089851,0.192574658,0.041735015,0.277441551,angularjs,c#,python,1,1,1,0,0,0,0
ncjamieson,6680611,2,500,46575,"['rxjs', 'angular', 'javascript', 'firebase', 'typescript', 'firebase-realtime-database', 'angularfire2', 'observable', 'ngrx', 'rxjs5']","['typescript', 'ngrx', 'node.js']",0.919165661,0.488572755,0.10971758,0.058868674,0.303091677,typescript,0,0,0,0,1,0,0,0,0
nedbat,14343,42,500,301237,"['python', 'coverage.py', 'code-coverage', 'python-3.x', 'django', 'unit-testing', 'python-2.7', 'pytest', 'dictionary', 'class']","['python', 'jquery', 'django', 'javascript', 'html', 'css', 'numpy', 'windows', 'vim', 'ssl']",0.943636092,0.374045098,0.148756413,0.039146921,0.336659451,python,django,0,0,1,1,0,0,0,0
nevanking,74118,138,500,106249,"['ios', 'iphone', 'objective-c', 'mkmapview', 'xcode', 'cocoa-touch', 'mapkit', 'ipad', 'core-location', 'swift']","['objective-c', 'iphone', 'cocoa-touch', 'ios', 'cocoa', 'xcode', 'core-data', 'string', 'ruby', 'uitableview']",0.9191372,0.145818887,0.149424716,0.004398387,0.442356892,ios,ios,objective-c,0,0,0,0,1,0,0
nicksdjohnson,12030,19,500,98121,"['google-app-engine', 'python', 'google-cloud-datastore', 'java', 'algorithm', 'cryptography', 'python-2.7', 'blobstore', 'app-engine-ndb', 'hash']","['algorithm', 'python', 'java', 'scala', 'permutation', 'combinatorics', 'poker', 'kubernetes', 'google-kubernetes-engine', 'stackdriver']",0.928861847,0.056538697,0.09212015,0.003221613,0.135151853,python,java,c++,0,1,0,0,0,0,0
Nick_Craver,13249,9,500,575504,"['jquery', 'javascript', 'html', 'jquery-ui', 'css', 'ajax', 'c#', 'asp.net', 'jquery-selectors', '.net']","['c#', 'linq', 'linq-to-sql', 'asp.net', 'oracle', 'string', 'coalesce', 'null-coalescing-operator', 'triggers', 'audit']",0.888605512,0.188733109,0.092949426,0.017691997,0.368465502,c#,asp.net,jquery,1,0,1,0,0,0,0
nikita_ppv,385378,25,500,93018,"['php', 'regex', 'arrays', 'mysql', 'oop', 'string', 'php-internals', 'performance', 'function', 'security']","['php', 'html', 'regex', 'pcre', 'string', 'javascript', 'button', 'image', 'space', 'arrays']",0.973357405,0.126526218,0.030662221,0.001280671,0.242672382,php,.net,c,1,1,1,0,0,0,0
nik_peluchetti,397861,176,500,69658,"['jquery', 'javascript', 'php', 'html', 'datatables', 'ajax', 'mysql', 'jquery-ui', 'json', 'css']","['php', 'javascript', 'jquery', 'html', 'css', 'java', 'regex', 'facebook-graph-api', 'wordpress', 'facebook']",0.37999811,0.360378882,0.414651282,0.344227986,0.391452026,jquery,javascript,php,0,0,1,0,0,0,0
niralfasi,1057429,9,500,47822,"['java', 'python', 'javascript', 'python-3.x', 'node.js', 'list', 'arrays', 'python-2.7', 'regex', 'string']","['php', 'apache', 'httpd.conf', 'java', 'regex', 'arrays', 'sorting', 'mod-rewrite', 'python', 'python-2.7']",0.910531249,0.502461769,0.217836732,0.082825137,0.098668659,java,python,c,0,1,0,0,0,0,0
nirgeier,1755598,4,500,78501,"['git', 'github', 'bitbucket', 'javascript', 'gitlab', 'version-control', 'git-checkout', 'gitignore', 'git-merge', 'bash']","['node.js', 'git', 'diff', 'git-diff', 'testing', 'functional-testing', 'loadrunner', 'truclient', 'javascript', 'gruntjs']",0.627119933,0.4760678,0.107612764,0.014127135,0.271869096,git,javascript,github,0,0,1,0,0,0,1
njcw,164234,7,426,45590,"['go', 'python', 'django', 'goroutine', 'linux', 'concurrency', 'list', 'c++', 'subprocess', 'c']","['dropbox', 'dropbox-api', 'microsoft-graph-api', 'google-drive-api', 'amazon-s3', 'android', 'google-play', 'sockets', 'networking', 'go']",0.916326441,0.384399961,0.063098119,0.009964236,0.249390786,go,python,django,0,1,1,0,0,1,0
nneonneo,1204143,52,500,145128,"['python', 'c', 'c++', 'java', 'linux', 'python-3.x', 'regex', 'arrays', 'numpy', 'string']","['c++', 'c', 'python', 'git', 'c++11', 'language-lawyer', 'numpy', 'clang', 'android', 'bash']",0.625266456,0.437318709,0.0474266,0.015300797,0.326228743,python,c,c++,0,1,0,0,0,0,0
nnnnnnnn,59541,7,500,84379,"['swift', 'ios', 'xcode', 'objective-c', 'arrays', 'generics', 'ios8', 'xcode6', 'string', 'dictionary']","['swift', 'objective-c', '.net', 'ios', 'bitwise-operators', 'xcode', 'cocoa', 'regex', 'nsregularexpression', 'c#']",0.932305244,0.257877273,0.249037708,0.054903969,0.302682234,swift,ios,ios,0,0,0,0,1,0,0
